id,state,lgbt,owner,sliding_fee,accredited,CTYPE4,CTYPEHI1,CTYPEHI2,CTYPE7,CTYPERC1,CTYPERC3,CTYPERC4,CTYPE1,CTYPE6,CTYPEML,CTYPEOP,CTYPE2,CTYPE3,supp_women,supp_men,supp_cooccur,supp_hiv,supp_sexabuse,supp_ipv,supp_trauma,num_assessment,num_test,num_medical,num_transition,num_recovery,num_education,num_ancillary,num_psychopharm
201908388,MN,0,"Private, For-profit",0,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,2,3,7,3,0
201908389,MN,0,"Private, Non-profit",0,0,0,NA,NA,1,0,1,1,0,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,2,2,0,2,4,6,2,0
201908390,MN,0,"Private, For-profit",0,1,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,3,1,7,0,0
201908391,MN,1,"Private, Non-profit",1,1,0,NA,NA,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,6,7,0,4,4,8,4,10
201908392,MN,1,"Private, For-profit",0,1,0,NA,NA,1,0,1,1,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,3,2,0,3,4,8,3,0
201908393,MN,0,"Private, Non-profit",0,1,0,NA,NA,0,NA,NA,NA,1,0,0,0,0,1,0,0,1,0,0,0,0,6,1,0,4,0,8,4,0
201908394,MN,0,"Private, Non-profit",1,1,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,1,0,0,0,0,0,0,0,5,8,2,2,1,9,4,2
201908395,MN,0,Local Government,1,1,0,NA,NA,0,NA,NA,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,6,8,0,3,2,8,4,12
201908396,MN,0,Tribal Government,0,1,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,1,0,0,0,0,0,0,0,5,3,0,3,3,3,4,0
201908397,MN,1,Tribal Government,0,0,0,NA,NA,0,NA,NA,NA,1,0,1,0,0,1,1,1,1,1,1,1,1,5,2,0,4,3,5,4,0
201908398,MN,0,"Private, Non-profit",0,1,0,NA,NA,0,NA,NA,NA,1,0,0,1,0,0,0,0,1,0,0,0,0,4,1,0,2,0,4,2,1
201908399,MN,1,"Private, For-profit",0,1,0,NA,NA,0,NA,NA,NA,1,0,1,0,0,1,1,1,1,1,1,1,1,2,4,0,2,3,6,4,2
201908400,MN,0,"Private, Non-profit",0,1,0,NA,NA,1,0,1,1,0,NA,NA,NA,NA,NA,0,0,1,0,1,0,1,5,5,0,2,3,9,5,4
201908401,MN,1,Tribal Government,0,1,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,1,0,0,1,0,1,1,1,5,1,0,3,4,8,5,0
201908402,MN,0,"Private, Non-profit",1,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,1,1,1,1,0,0,0,1,6,2,0,3,5,8,5,0
201908403,MN,1,"Private, Non-profit",0,0,0,NA,NA,0,NA,NA,NA,1,0,0,1,1,0,1,1,1,0,1,1,1,6,2,0,4,5,10,4,0
201908404,MN,0,"Private, For-profit",0,0,0,NA,NA,1,0,0,1,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,2,0,2,2,2,1,0
201908405,MN,1,"Private, Non-profit",1,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,1,1,1,1,1,1,1,1,8,2,0,4,3,10,3,0
201908406,MN,0,"Private, Non-profit",1,0,0,NA,NA,1,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,1,6,4,0,4,5,9,6,2
201908407,MN,0,"Private, For-profit",1,0,0,NA,NA,0,NA,NA,NA,1,0,1,0,1,1,0,0,1,0,0,0,0,6,2,0,4,2,6,3,8
201908408,MN,1,Tribal Government,1,1,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,1,1,1,1,1,1,1,1,4,3,0,4,3,7,3,0
201908409,MN,0,"Private, For-profit",0,1,0,NA,NA,1,0,1,1,0,NA,NA,NA,NA,NA,0,1,1,0,0,0,1,5,8,2,2,3,9,4,10
201908410,MN,0,"Private, For-profit",0,1,0,NA,NA,1,0,1,0,0,NA,NA,NA,NA,NA,0,1,1,0,0,0,1,0,8,0,3,4,9,4,6
201908411,MN,0,"Private, Non-profit",0,1,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,1,0,0,0,0,0,0,0,4,2,0,3,2,8,2,11
201908412,MN,0,"Private, Non-profit",0,1,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,1,0,0,0,0,0,0,0,4,3,0,4,1,4,2,0
201908413,MN,0,"Private, Non-profit",0,1,0,NA,NA,0,NA,NA,NA,1,0,0,1,1,1,0,0,0,0,0,0,0,4,4,0,4,1,4,2,0
201908414,MN,0,"Private, Non-profit",0,1,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,1,0,0,0,0,0,0,0,4,8,2,4,1,7,2,0
201908415,MN,0,"Private, For-profit",0,0,0,NA,NA,1,1,1,1,0,NA,NA,NA,NA,NA,1,1,1,0,0,0,0,2,3,0,2,4,7,4,12
201908416,MN,1,"Private, For-profit",1,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,1,1,1,1,1,1,1,1,8,2,0,4,4,9,5,0
201908417,MN,0,"Private, For-profit",0,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,1,0,0,0,0,0,0,1,7,3,0,4,3,4,3,0
201908418,MN,1,"Private, For-profit",1,0,0,NA,NA,0,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,6,8,0,4,5,9,4,12
201908419,MN,0,"Private, For-profit",1,0,0,NA,NA,1,0,0,1,0,NA,NA,NA,NA,NA,1,1,1,0,0,0,0,6,3,0,4,6,8,4,0
201908420,MN,0,"Private, For-profit",0,0,0,NA,NA,1,0,0,1,0,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,4,2,0,3,4,4,2,0
201908421,MN,0,Tribal Government,0,0,0,NA,NA,1,0,0,1,0,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,6,3,0,3,4,7,5,1
201908422,MN,0,"Private, For-profit",1,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,1,0,0,0,0,0,0,0,4,5,0,3,4,7,2,0
201908423,MN,0,"Private, For-profit",0,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,1,0,0,0,0,0,0,0,4,3,0,3,2,5,2,0
201908424,MN,0,"Private, For-profit",0,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,0,1,1,1,0,0,0,0,0,4,0,0,3,3,7,1,0
201908425,MN,1,"Private, For-profit",0,0,0,NA,NA,1,0,0,1,0,NA,NA,NA,NA,NA,0,1,1,1,1,1,1,3,2,0,2,3,3,3,0
201908426,MN,1,"Private, For-profit",0,0,0,NA,NA,1,0,1,1,0,NA,NA,NA,NA,NA,1,0,1,1,1,1,1,2,7,0,2,2,5,5,0
201908427,MN,0,"Private, For-profit",0,1,0,NA,NA,1,0,1,1,0,NA,NA,NA,NA,NA,0,0,1,0,1,1,1,5,7,0,4,4,9,5,16
201908428,MN,0,"Private, Non-profit",0,0,0,NA,NA,1,0,0,1,0,NA,NA,NA,NA,NA,0,1,1,0,0,0,0,2,3,0,3,4,7,2,3
201908429,MN,0,"Private, For-profit",1,0,0,NA,NA,0,NA,NA,NA,1,0,1,0,1,1,0,0,1,0,0,0,0,6,2,0,4,2,6,3,9
201908430,MN,0,"Private, For-profit",0,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,0,1,1,1,0,1,1,1,7,0,0,3,4,7,1,0
201908431,MN,0,"Private, For-profit",0,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,1,0,0,0,0,0,0,0,6,5,0,4,3,9,2,0
201908432,MN,1,"Private, Non-profit",1,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,1,1,0,1,0,1,1,1,7,2,0,4,4,9,5,0
201908433,MN,1,"Private, For-profit",1,1,0,NA,NA,0,NA,NA,NA,1,0,0,1,1,1,1,0,1,1,1,1,1,5,2,0,3,5,8,5,0
201908434,MN,0,"Private, For-profit",0,0,0,NA,NA,0,NA,NA,NA,1,0,0,1,1,1,0,1,1,0,0,0,0,5,1,0,2,4,6,4,2
201908435,MN,1,"Private, For-profit",1,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,1,0,1,1,0,0,0,0,4,2,0,2,1,5,2,0
201908436,MN,0,"Private, For-profit",1,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,1,1,1,0,0,0,0,0,5,4,0,4,5,7,2,0
201908437,MN,0,"Private, For-profit",1,1,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,1,1,1,1,0,0,0,0,5,3,0,3,3,8,2,0
201908438,MN,0,"Private, For-profit",0,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,1,1,1,1,0,0,0,1,7,2,0,4,3,6,3,0
201908439,MN,0,"Private, Non-profit",0,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,0,1,0,0,1,0,0,0,0,4,2,0,2,0,5,4,1
201908440,MN,0,"Private, Non-profit",0,1,0,NA,NA,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,3,7,0,3,3,8,0,6
201908441,MN,0,"Private, For-profit",1,0,0,NA,NA,0,NA,NA,NA,1,0,1,0,1,1,0,0,1,0,0,0,0,6,3,0,4,1,9,2,9
201908442,MN,0,"Private, For-profit",1,0,0,NA,NA,0,NA,NA,NA,1,0,1,0,1,1,0,0,1,0,0,0,0,7,3,0,4,3,6,4,9
201908443,MN,1,"Private, For-profit",1,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,1,0,1,1,1,1,1,1,8,5,0,3,6,9,4,1
201908444,MN,0,"Private, For-profit",0,0,0,NA,NA,1,0,0,1,0,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,2,2,0,1,4,5,3,0
201908445,MN,0,"Private, For-profit",1,0,0,NA,NA,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,6,2,0,4,4,8,4,0
201908446,MN,0,Tribal Government,0,1,0,NA,NA,0,NA,NA,NA,1,0,1,0,1,1,0,0,0,0,0,0,0,5,7,0,4,4,6,6,2
201908447,MN,0,"Private, Non-profit",0,0,0,NA,NA,1,0,1,1,0,NA,NA,NA,NA,NA,0,1,1,0,1,1,1,1,3,0,4,6,10,4,2
201908448,MN,0,"Private, Non-profit",1,1,0,NA,NA,0,NA,NA,NA,1,0,0,0,0,1,0,0,0,0,0,0,0,6,1,0,2,2,6,3,1
201908449,MN,0,"Private, For-profit",0,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,1,1,1,0,0,0,0,0,4,1,0,2,1,7,3,0
201908450,MN,0,"Private, Non-profit",0,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,0,1,1,1,0,1,1,1,4,4,0,4,4,6,3,2
201908451,MN,0,"Private, For-profit",1,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,1,1,1,1,0,1,1,1,5,3,0,2,1,6,3,1
201908452,MN,0,"Private, For-profit",0,0,0,NA,NA,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,7,7,0,4,6,9,7,7
201908453,MN,0,"Private, For-profit",0,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,0,1,0,1,0,0,0,0,6,3,0,4,3,6,4,0
201908454,MN,0,"Private, Non-profit",0,0,0,NA,NA,1,0,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,6,4,0,4,6,10,4,2
201908455,MN,0,"Private, Non-profit",0,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0,0,0,7,2,0,3,5,7,4,1
201908456,MN,0,"Private, Non-profit",1,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,1,0,0,1,0,0,0,0,5,1,0,2,1,5,3,0
201908457,MN,0,"Private, For-profit",1,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,0,1,1,1,1,0,0,0,0,6,3,0,4,6,9,3,0
201908458,MN,1,"Private, For-profit",0,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,1,1,1,1,1,1,1,1,7,2,0,3,6,10,4,0
201908459,MN,0,State Government,0,1,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,1,1,1,1,0,1,1,1,7,1,0,2,1,9,2,0
201908460,MN,0,"Private, Non-profit",0,0,0,NA,NA,1,0,1,1,0,NA,NA,NA,NA,NA,1,0,1,0,1,1,1,5,3,0,4,6,7,2,1
201908461,MN,0,"Private, Non-profit",1,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,1,1,1,0,0,0,0,0,4,2,0,3,5,8,5,0
201908462,MN,0,"Private, For-profit",1,0,0,NA,NA,0,NA,NA,NA,1,0,1,0,0,1,1,1,1,0,0,0,1,6,3,0,4,3,6,4,12
201908463,MN,0,Tribal Government,0,0,0,NA,NA,0,NA,NA,NA,1,0,1,0,1,1,0,0,0,0,0,0,0,5,8,0,2,3,6,2,2
201908464,MN,0,Tribal Government,0,0,0,NA,NA,0,NA,NA,NA,1,0,1,0,1,1,0,0,0,0,0,0,0,5,8,0,2,3,6,2,2
201908465,MN,1,"Private, For-profit",0,0,0,NA,NA,1,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,4,2,0,2,1,3,3,0
201908466,MN,0,"Private, For-profit",0,0,0,NA,NA,0,NA,NA,NA,1,0,1,1,1,1,0,0,0,0,0,0,0,3,2,0,3,3,6,2,0
201908467,MN,0,Tribal Government,0,0,0,NA,NA,0,NA,NA,NA,1,0,1,0,1,1,0,0,0,0,0,0,0,5,6,0,3,4,8,5,2
201908468,MN,0,"Private, For-profit",1,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,1,0,0,1,0,0,0,0,7,2,0,3,4,8,3,8
201908469,MN,0,Tribal Government,0,0,0,NA,NA,1,0,0,1,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,5,3,0,3,1,8,4,1
201908470,MN,0,"Private, Non-profit",1,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,1,0,0,1,0,0,0,0,7,1,0,2,0,8,3,0
201908471,MN,1,"Private, For-profit",0,0,0,NA,NA,1,0,0,1,0,NA,NA,NA,NA,NA,1,0,1,0,1,1,1,1,3,0,3,4,6,3,1
201908472,MN,0,"Private, Non-profit",0,1,0,NA,NA,1,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,5,7,0,2,2,9,4,7
201908473,MN,1,"Private, For-profit",0,1,0,NA,NA,1,0,0,1,0,NA,NA,NA,NA,NA,0,1,1,1,1,1,1,3,5,0,2,3,8,6,2
201908474,MN,0,"Private, Non-profit",0,1,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,1,0,0,1,0,0,0,0,3,2,0,3,0,4,1,0
201908475,MN,1,"Private, Non-profit",0,0,0,NA,NA,0,NA,NA,NA,1,0,0,1,1,0,1,1,1,0,1,1,1,6,2,0,4,5,10,4,0
201908476,MN,0,"Private, Non-profit",0,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0,0,0,4,3,0,4,5,5,3,0
201908477,MN,0,"Private, Non-profit",1,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,0,1,1,1,0,0,0,0,0,6,1,0,3,0,5,4,8
201908478,MN,0,"Private, For-profit",0,0,0,NA,NA,1,0,1,0,0,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,4,3,0,4,5,7,3,0
201908479,MN,1,"Private, For-profit",0,1,0,NA,NA,1,1,1,1,0,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,5,8,0,4,2,8,4,11
201908480,MN,0,"Private, For-profit",0,1,0,NA,NA,0,NA,NA,NA,1,0,1,0,0,0,1,1,0,0,0,0,0,5,4,0,4,5,7,4,1
201908481,MN,0,"Private, For-profit",0,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,1,1,1,0,0,0,0,0,5,2,0,3,3,7,1,0
201908482,MN,0,"Private, For-profit",0,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,1,1,1,1,0,0,0,0,8,3,0,3,3,6,2,0
201908483,MN,0,"Private, Non-profit",0,1,0,NA,NA,0,NA,NA,NA,1,0,0,1,1,1,0,0,1,0,0,0,0,6,3,0,3,2,9,3,3
201908484,MN,0,"Private, Non-profit",1,0,0,NA,NA,1,0,0,1,0,NA,NA,NA,NA,NA,1,0,1,0,1,1,1,4,3,0,4,6,9,5,1
201908485,MN,0,"Private, For-profit",0,0,0,NA,NA,0,NA,NA,NA,1,0,0,1,0,1,0,0,1,0,1,0,1,4,2,0,3,0,7,3,1
201908486,MN,0,"Private, For-profit",0,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,1,0,0,0,0,0,0,0,6,3,0,3,2,8,1,0
201908487,MN,0,"Private, For-profit",1,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,0,1,1,1,1,0,0,0,0,7,3,0,4,6,9,3,0
201908488,MN,0,"Private, Non-profit",0,1,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,1,0,0,0,0,0,0,0,5,3,0,4,1,7,2,0
201908489,MN,0,"Private, Non-profit",0,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0,0,0,7,2,0,3,5,7,5,1
201908490,MN,0,"Private, Non-profit",0,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0,0,0,7,2,0,3,5,7,5,1
201908491,MN,0,"Private, Non-profit",0,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,0,1,1,1,1,0,0,0,0,4,1,0,2,4,9,5,0
201908492,MN,0,"Private, For-profit",0,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0,0,0,6,1,0,3,2,7,2,0
201908493,MN,0,"Private, Non-profit",1,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,1,0,0,0,0,0,0,0,3,2,0,2,3,7,2,0
201908494,MN,0,"Private, Non-profit",0,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,0,1,1,1,0,0,0,0,0,5,0,0,2,0,8,3,9
201908495,MN,0,"Private, Non-profit",0,0,0,NA,NA,1,0,0,1,0,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,4,1,0,2,3,7,3,0
201908496,MN,0,"Private, Non-profit",0,0,0,NA,NA,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,6,4,0,4,6,8,5,0
201908497,MN,1,"Private, For-profit",0,1,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,1,1,1,1,1,1,1,1,7,2,0,4,5,8,4,1
201908498,MN,0,"Private, For-profit",1,0,0,NA,NA,0,NA,NA,NA,1,0,0,1,1,1,0,0,0,0,0,0,0,5,2,0,3,3,8,3,0
201908499,MN,0,"Private, Non-profit",0,0,0,NA,NA,1,0,1,1,0,NA,NA,NA,NA,NA,1,1,1,0,0,0,0,3,2,0,2,4,7,4,2
201908500,MN,0,"Private, Non-profit",NA,0,0,NA,NA,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,6,4,0,1,2,5,2,4
201908501,MN,0,Tribal Government,0,0,0,NA,NA,1,0,0,1,0,NA,NA,NA,NA,NA,1,0,0,1,1,1,1,5,5,0,4,5,9,8,5
201908502,MN,1,"Private, Non-profit",0,0,0,NA,NA,1,0,0,1,0,NA,NA,NA,NA,NA,0,1,1,0,1,1,1,6,2,0,4,5,10,4,0
201908503,MN,0,"Private, Non-profit",0,1,0,NA,NA,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,3,2,0,3,5,7,3,0
201908504,MN,0,"Private, For-profit",0,0,0,NA,NA,1,0,1,1,0,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,6,2,0,2,5,9,3,0
201908505,MN,0,"Private, For-profit",0,0,0,NA,NA,0,NA,NA,NA,1,0,1,0,1,1,0,0,0,0,0,0,0,4,2,0,2,2,6,2,0
201908506,MN,0,"Private, For-profit",1,0,0,NA,NA,0,NA,NA,NA,1,1,1,0,1,1,0,0,1,0,0,0,0,7,3,0,4,3,6,4,10
201908507,MN,0,"Private, For-profit",0,0,0,NA,NA,0,NA,NA,NA,1,0,0,1,1,1,0,0,0,0,0,0,0,4,2,0,3,3,7,3,0
201908508,MN,1,"Private, Non-profit",0,0,0,NA,NA,1,0,0,1,0,NA,NA,NA,NA,NA,1,0,1,0,1,1,0,2,2,0,2,5,5,3,1
201908509,MN,0,Tribal Government,0,0,0,NA,NA,0,NA,NA,NA,1,0,1,0,0,0,1,1,0,0,0,0,0,3,5,0,3,4,7,5,4
201908510,MN,0,"Private, For-profit",0,1,0,NA,NA,0,NA,NA,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,3,4,0,3,5,7,2,2
201908511,MN,0,"Private, For-profit",0,0,0,NA,NA,1,0,0,1,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,3,2,0,2,5,9,3,0
201908512,MN,0,"Private, For-profit",0,1,0,NA,NA,0,NA,NA,NA,1,0,1,0,0,0,1,1,0,0,0,0,0,4,5,0,4,2,6,2,3
201908513,MN,0,"Private, For-profit",1,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,1,0,9,4,0
201908514,MN,0,"Private, Non-profit",0,1,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,1,0,0,0,0,0,0,0,4,2,0,3,2,8,2,0
201908515,MN,0,"Private, Non-profit",0,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,0,1,0,0,1,0,0,0,0,3,1,0,2,2,4,2,0
201908516,MN,0,"Private, Non-profit",0,1,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,1,0,0,1,0,0,0,0,5,1,0,3,1,5,2,5
201908517,MN,1,"Private, Non-profit",0,1,0,NA,NA,0,NA,NA,NA,1,0,1,1,1,1,1,1,1,1,1,1,1,8,2,0,4,5,10,5,1
201908518,MN,0,"Private, Non-profit",0,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,1,0,0,0,0,0,0,0,3,2,0,3,4,5,3,0
201908519,MN,0,"Private, Non-profit",0,0,0,NA,NA,0,NA,NA,NA,1,0,1,0,0,1,0,0,0,0,0,0,0,6,7,0,4,4,9,6,8
201908520,MN,1,"Private, For-profit",0,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,0,1,1,1,1,1,1,1,1,2,0,3,3,6,3,1
201908521,MN,0,"Private, For-profit",1,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,1,0,0,0,0,0,0,0,4,1,0,2,0,6,2,0
201908522,MN,0,"Private, Non-profit",0,0,0,NA,NA,1,0,0,1,0,NA,NA,NA,NA,NA,1,1,1,0,0,0,1,2,4,0,4,3,4,1,2
201908523,MN,0,"Private, Non-profit",1,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,0,1,1,1,1,0,0,0,1,2,0,0,0,0,3,1,0
201908524,MN,1,"Private, Non-profit",0,1,0,NA,NA,1,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,7,3,0,4,4,8,3,0
201908525,MN,0,"Private, For-profit",0,0,0,NA,NA,1,0,0,1,0,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,2,2,0,2,4,5,2,0
201908526,MN,1,"Private, For-profit",0,0,0,NA,NA,1,0,1,1,0,NA,NA,NA,NA,NA,0,0,1,0,1,0,1,5,1,0,3,4,8,3,2
201908527,MN,0,Tribal Government,0,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,1,0,0,0,0,0,0,0,6,1,0,3,2,7,2,0
201908528,MN,0,Local Government,0,0,0,NA,NA,1,1,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,3,2,0,1,2,2,1,1
201908529,MN,0,"Private, For-profit",0,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,1,0,0,0,0,0,0,0,4,2,0,2,2,6,2,0
201908530,MN,0,"Private, For-profit",0,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,1,1,1,0,0,0,0,0,4,1,0,3,2,8,4,0
201908531,MN,0,"Private, Non-profit",0,1,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,1,0,0,0,0,0,0,0,4,2,0,3,2,8,2,0
201908532,MN,0,"Private, Non-profit",0,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,0,1,1,1,1,0,0,0,0,5,2,0,2,3,9,3,0
201908533,MN,0,"Private, Non-profit",0,0,0,NA,NA,1,0,1,1,0,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,5,4,0,4,6,9,8,0
201908534,MN,0,"Private, For-profit",0,0,0,NA,NA,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,6,3,0,3,4,9,4,0
201908535,MN,0,"Private, For-profit",0,1,0,NA,NA,0,NA,NA,NA,1,0,1,0,1,1,1,1,1,0,0,0,1,6,4,0,3,4,9,3,5
201908536,MN,0,"Private, Non-profit",1,0,0,NA,NA,1,0,0,1,0,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,4,2,0,2,5,5,5,0
201908537,MN,1,"Private, Non-profit",0,0,0,NA,NA,1,0,0,1,0,NA,NA,NA,NA,NA,0,0,1,1,1,1,1,5,3,0,4,5,9,4,3
201908538,MN,0,Tribal Government,1,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,1,0,0,0,0,0,0,0,3,2,0,2,2,4,2,0
201908539,MN,0,Tribal Government,0,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,0,1,0,0,0,0,0,0,0,4,3,0,2,1,5,2,0
201908540,MN,0,"Private, For-profit",1,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,1,0,0,0,0,0,0,0,4,2,0,3,2,6,3,0
201908541,MN,0,"Private, For-profit",0,0,0,NA,NA,1,0,1,0,0,NA,NA,NA,NA,NA,1,0,1,0,0,0,1,5,2,0,4,3,6,3,0
201908542,MN,0,"Private, For-profit",0,0,0,NA,NA,1,0,1,0,0,NA,NA,NA,NA,NA,0,1,1,0,0,0,0,5,3,0,4,4,7,4,0
201908543,MN,0,"Private, For-profit",1,0,0,NA,NA,0,NA,NA,NA,1,0,1,0,1,1,0,0,1,0,0,0,0,6,3,0,4,1,9,2,8
201908544,MN,0,"Private, For-profit",1,0,0,NA,NA,0,NA,NA,NA,1,1,1,0,1,1,0,0,1,0,0,0,0,6,3,0,4,1,6,2,8
201908545,MN,0,Tribal Government,0,1,0,NA,NA,1,0,0,1,0,NA,NA,NA,NA,NA,0,0,0,0,1,1,1,4,4,0,2,2,9,5,1
201908546,MN,0,"Private, Non-profit",0,1,0,NA,NA,0,NA,NA,NA,1,0,1,0,1,1,0,0,1,0,0,0,0,5,1,0,3,2,5,3,5
201908547,MN,1,"Private, For-profit",0,0,0,NA,NA,1,0,1,0,0,NA,NA,NA,NA,NA,1,0,1,1,1,1,1,5,7,0,2,5,9,6,5
201908548,MN,1,"Private, For-profit",0,1,0,NA,NA,0,NA,NA,NA,1,0,1,0,0,1,1,1,1,1,1,1,1,5,3,0,3,5,6,6,2
201908549,MN,0,"Private, For-profit",0,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,1,1,1,1,0,0,0,0,6,3,0,3,1,6,3,0
201908550,MN,0,"Private, For-profit",0,1,0,NA,NA,1,0,1,0,0,NA,NA,NA,NA,NA,1,0,1,0,1,1,0,5,3,0,3,5,9,5,6
201908551,MN,1,Tribal Government,0,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,1,1,0,1,1,1,1,1,6,1,0,4,6,8,6,0
201908552,MN,1,"Private, Non-profit",0,0,0,NA,NA,1,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1,6,3,0,4,5,9,4,3
